season,slug
2024,arg-copa-argentina-2024
2023,arg-copa-argentina-2023
2022,arg-copa-argentina-2022
2020/2021,arg-copa-argentina-2020-2021
2019,arg-copa-argentina-2019
2018,arg-copa-argentina-2018
2017,arg-copa-argentina-2017
2016,arg-copa-argentina-2016
2015,arg-copa-argentina-2015
2014,arg-copa-argentina-2014
2012/2013,arg-copa-argentina-2012-2013
2011/2012,arg-copa-argentina-2011-2012
